,meta1,meta2,meta3,meta4,meta5,meta6,meta7,meta8,meta9,meta10,meta11,meta12,meta13,meta14,meta15,meta16,meta17,meta18,meta19,meta20,meta21,meta22,meta23,meta24,meta25,meta26,meta27,meta28,meta29,meta30,meta31,meta32,meta33,meta34,meta35,meta36,meta37,meta38,meta39,meta40,meta41,meta42,meta43,meta44,meta45,meta46,meta47,meta48,meta49,meta50,meta1_fake,meta2_fake,meta3_fake,meta4_fake,meta5_fake,meta6_fake,meta7_fake,meta8_fake,meta9_fake,meta10_fake,meta11_fake,meta12_fake,meta13_fake,meta14_fake,meta15_fake,meta16_fake,meta17_fake,meta18_fake,meta19_fake,meta20_fake,meta21_fake,meta22_fake,meta23_fake,meta24_fake,meta25_fake,meta26_fake,meta27_fake,meta28_fake,meta29_fake,meta30_fake,meta31_fake,meta32_fake,meta33_fake,meta34_fake,meta35_fake,meta36_fake,meta37_fake,meta38_fake,meta39_fake,meta40_fake,meta41_fake,meta42_fake,meta43_fake,meta44_fake,meta45_fake,meta46_fake,meta47_fake,meta48_fake,meta49_fake,meta50_fake
0,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,7.208095826736141e-08,4.4361001450907605e-09,0.0047391719515417095,0.0009464637179600932,0.021252307150577476,0.058078654740059264,0.07749601017291315,0.08251147786009859,0.01642846777299114,0.01742726572090591,0.2671405131204175,0.0014584565948575431,0.058078654740059264,6.860304104773404e-08,0.036391534873823884,0.2601785015407412,0.00041385405182911626,0.014756495781449617,2.7050383672179735e-10,0.01768806363275524,0.02958986452950904,0.035848438467433914,0.0280652787919163,0.014365444855312229,0.02083907649190227,0.2601785015407412,4.141035138867582e-06,2.485997988256268e-13,0.0010996090803296174,1.1724923748694729e-05,0.047469524186315976,0.09094994610106798,0.030131933603283534,0.23219659086561714,0.0280652787919163,0.001721108366404163,0.0038633146507925913,0.08271434854732514,0.018571112387017433,8.494623388726569e-07,0.11054236721983283,8.494623388726569e-07,0.012226547012880113,0.06307739377708224,0.3167230882029671,2.7050383672179735e-10,1.2414734364806228e-17,0.0030391970354722215,0.0011003467162584706,0.10639049233902069,0.1304984468702675
1,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.914963022138956e-14,1.6685674041782097e-08,0.1515047320928613,0.21272839009909061,0.13122231033449702,0.000909871721056201,0.2655185625614351,2.7050383672179735e-10,0.3167230882029671,0.014647535979965922,0.19795556304997505,0.1111946618712535,0.05740414647910055,4.3968173786112086e-10,0.09529545973006853,0.0009627123667734078,0.0330348482696008,5.467156907261753e-11,1.5847556775959528e-05,0.00014846987831069236,0.00039918587774053085,3.144854525106781e-12,0.01490048789886513,0.04064815165253017,0.06670308628547947,0.22344078442248963,0.23367360529373796,0.010453898397916063,0.09094994610106798,0.017981652686518555,0.006929764623182671,0.01874457438315563,1.5148552663794814e-09,8.289044393860242e-10,0.02083907649190227,0.13122231033449702,0.014568590133279921,0.00041177079268464286,0.0009627123667734078,0.0003337808485543513,0.005358881948322431,0.06648092949539389,0.06977318681906299,0.15364872005336114,0.05734293749650052,0.06088130749369323,0.265951347073995,2.5889248910821826e-06,0.0015470283583586437,0.007930497167012504,0.0014584565948575431
2,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.014583835719547716,0.026919810420792886,0.0030391970354722215,0.010453898397916063,0.01025552936708747,0.09750276135325543,0.26460155564575116,3.623939539141235e-07,6.974976419960129e-07,0.0007964160191093055,0.10119395814130905,0.007930497167012504,1.865899287655127e-06,0.0001583436444816982,3.3195786193007834e-05,3.543301502998476e-07,4.6530893742734844e-07,0.005040587784548973,0.0887405009481041,1.0379315167527455e-05,0.00014696611133660237,1.111250197180732e-12,0.021252307150577476,0.011539704620426519,0.2036308779470911,0.006929764623182671,3.623939539141235e-07,3.857040597187038e-14,0.01688836401479064,0.028829399125370747,0.010453898397916063,0.13911961925403424,0.039827252925212865,0.0040250838527353065,0.035848438467433914,0.021252307150577476,0.04296077468825749,0.0010531233368394196,0.009749362317801722,0.01513259539109229,0.04500565992997205,0.12146174607761621,4.1306296175866175e-07,2.275844681012369e-16,0.06157647776121684,0.0008291330986025443,0.17978786507122183,0.039027556240103574,0.0007613341590331853,0.0009464637179600932,1.0704981100465454e-07
3,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,1.534818693834131e-05,0.039334822674271415,0.0007613341590331853,0.06648092949539389,0.14147819514478932,0.0008291330986025443,0.12960540301607934,0.036391534873823884,1.746146767589058e-20,0.03567819070137502,1.9589646051787308e-06,0.0012200702998387844,0.001518522059842019,3.543301502998476e-07,0.001031754755705462,0.021367195633154142,0.14780183382828618,0.15364872005336114,7.704737792887437e-06,0.05968976171465529,4.8988774714676045e-06,3.6191862913217618e-12,1.746146767589058e-20,0.0330348482696008,0.009214145006289184,3.3195786193007834e-05,7.886290449121546e-18,0.019040132369665366,0.02285153273488479,7.844007758841708e-17,0.27531266151712047,0.00846024180036819,0.00013548557645514403,3.033038040985938e-08,1.3307093467934452e-07,2.275844681012369e-16,0.0008234669402958393,0.02017851527236341,0.08047809617518463,0.00016322996460320352,4.141035138867582e-06,5.063113641580897e-20,0.1896659783783726,0.0005069484782793673,0.010287682263915722,0.05734293749650052,0.035848438467433914,0.07749601017291315,4.1306296175866175e-07,0.0014584565948575431,1.8212157188250417e-07
4,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,0.24246503688150187,6.173856470114017e-14,0.0008854761377659876,1.4039915356693133e-14,4.5718205834912e-07,7.270999105845576e-06,0.025512731207527364,0.028829399125370747,0.1896659783783726,5.304826873392255e-09,2.0740497360954833e-11,0.10288062191839858,1.7305414389962297e-07,0.0009716587554958884,0.17426764044329643,0.08389405458847142,0.1515047320928613,0.01267226222137406,0.0010674522604734663,0.12177289448960259,2.873123949358428e-08,0.005529743834947324,0.13911961925403424,0.22539145697963978,7.704737792887437e-06,0.14147819514478932,0.1258260829900532,4.5718205834912e-07,0.08047809617518463,9.960736782457996e-08,0.08871721113498614,0.31266360159452367,0.0011003467162584706,7.270999105845576e-06,0.10119395814130905,0.04485584715981445,0.003965565096542539,5.590234104275406e-11,0.010646955583394463,0.005358881948322431,1.914963022138956e-14,0.05169097168040027,0.00010583102875519259,0.0001636375896084495,2.6522268653586517e-06,0.05962606961750957,0.029220206009167762,5.5305442925511934e-09,0.014647535979965922,8.281116633706209e-05,2.214776258473538e-07
5,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.485997988256268e-13,2.6522268653586517e-06,0.026919810420792886,4.484957191125289e-08,0.14023239949170127,0.0016527065222180788,0.022379551445818935,0.0007067847235476371,0.00021344428318260518,0.20008040576961772,3.795673130760754e-11,0.16842611509006034,0.0005473465307047512,1.914963022138956e-14,0.0009627123667734078,0.0034758304557705524,0.022379551445818935,0.17426764044329643,0.047915838745131674,1.7305414389962297e-07,0.01688836401479064,2.046012735974281e-09,1.6685674041782097e-08,0.04598302755211003,5.87809698138146e-05,0.265951347073995,0.16570586548312938,0.0006580663060037893,0.05734293749650052,0.0007347098600876497,6.804395519799618e-05,0.29561117147358357,2.121843130010808e-05,1.9006926607079657e-07,1.9006926607079657e-07,2.214776258473538e-07,0.0010674522604734663,0.013251326604368764,3.3195786193007834e-05,0.04420151325703626,0.05284105073661644,0.00024483081379711967,0.08251147786009859,0.07604098649266147,0.00013548557645514403,2.121843130010808e-05,0.06836361931289107,0.0846125947462834,0.08251147786009859,0.0030391970354722215,1.2414734364806228e-17
6,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.016564907610921144,0.0009627123667734078,0.039027556240103574,0.0468967583855523,1.0347770647511331e-10,8.281116633706209e-05,0.017981652686518555,1.55368662738421e-05,1.7305414389962297e-07,0.01490048789886513,3.612387431944003e-05,0.030131933603283534,0.00011043930314870794,0.0002798789744543787,0.24088665838378,0.14838115345129754,0.013301997727362116,7.670187337739628e-12,0.026084053753596403,0.0007964160191093055,7.479350900739873e-06,0.10539221069277055,3.6044526152796946e-06,0.032965491074875515,0.0003150775646271772,8.064070741436375e-09,0.047469524186315976,0.265951347073995,0.16795048670567547,4.0789410554679113e-19,0.061439985859888975,9.658201484483898e-11,0.07749601017291315,0.0003337808485543513,0.0003150775646271772,0.0005364294463449604,0.0468967583855523,0.15364872005336114,6.851379008633828e-13,0.003465835462203039,4.330111843591325e-05,1.0757112100612864e-09,3.857040597187038e-14,6.173856470114017e-14,0.04308911803008405,0.01742726572090591,0.012716874397585164,0.04598302755211003,0.10539221069277055,8.246497688072002e-06,0.00014696611133660237
7,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.003465835462203039,0.22539145697963978,1.3307093467934452e-07,0.0047391719515417095,4.141035138867582e-06,0.19334436517291484,0.013912129814587412,7.704737792887437e-06,6.385077155753011e-10,0.0887405009481041,0.0015742000296960152,0.06185798972646816,0.010453898397916063,0.27496916101803365,1.332463661505196e-12,0.17426764044329643,4.0789410554679113e-19,5.5305442925511934e-09,0.0012200702998387844,6.974976419960129e-07,0.06054097372482963,0.00018041790054517122,0.06935472595695415,0.14147819514478932,0.005040587784548973,0.32488184119193425,7.487196237000468e-08,0.0013223020062350585,0.005214713140592024,0.14023239949170127,0.00709462311741877,1.4039915356693133e-14,0.1896659783783726,0.32488184119193425,0.006669606133512252,0.1258260829900532,0.00036951150634891364,1.746146767589058e-20,0.02902208513912487,5.471796140856472e-08,4.892390192667509e-06,1.539711160433935e-09,0.017981652686518555,0.3261051010952948,0.09529545973006853,0.10382229225311303,7.487196237000468e-08,0.14838115345129754,3.144854525106781e-12,3.612387431944003e-05,0.023123896719302064
8,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,2.873123949358428e-08,4.141035138867582e-06,0.05284105073661644,0.3130362965347216,0.012061550184811212,0.06054097372482963,0.0009464637179600932,0.11054236721983283,0.006807403362025282,0.026084053753596403,0.14346661805030816,0.001031754755705462,7.208095826736141e-08,0.0001636375896084495,0.0666599329992565,0.14147819514478932,1.766877116245815e-06,0.004083195944098773,3.4049370675774784e-07,1.0704981100465454e-07,1.9589646051787308e-06,0.0014737158140884353,0.003465835462203039,0.00036951150634891364,0.05734293749650052,0.0003487454726439309,1.136402380845685e-16,0.23367360529373796,0.05169097168040027,0.03956169427161491,0.20064386136893075,0.0012200702998387844,0.004083195944098773,0.3024824019936894,0.0008854761377659876,6.851379008633828e-13,0.06157647776121684,0.130959247702771,1.0757112100612864e-09,0.06088130749369323,0.04296077468825749,0.00021044503125420462,0.22253265586559165,0.06054097372482963,2.046012735974281e-09,0.00016322996460320352,5.471796140856472e-08,0.0002798789744543787,4.491025898446607e-09,0.01267226222137406,0.15950897153508573
9,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,3.6191862913217618e-12,0.01742726572090591,0.17978786507122183,1.534818693834131e-05,0.0024612497059787568,0.3261051010952948,0.01384735215122417,0.04308911803008405,0.16880527507223184,0.018017481390150684,4.883567831630791e-05,0.04749173081950503,0.1515047320928613,0.0005364294463449604,0.0008291330986025443,0.0022219656219713544,6.851379008633828e-13,0.0040250838527353065,0.02771575764568944,0.27531266151712047,0.028829399125370747,0.00010555142925694427,0.00709462311741877,0.3261051010952948,0.005358881948322431,0.012152209856450052,0.0014521262686989387,0.0014951368448414444,0.14346661805030816,0.22253265586559165,0.0237986998079229,1.5847556775959528e-05,0.0003150775646271772,2.046012735974281e-09,5.5305442925511934e-09,0.028556218749866705,0.025963023151194486,1.865899287655127e-06,6.871560751535552e-05,3.364658073992574e-17,1.5148552663794814e-09,0.007603861747425098,0.27531266151712047,0.014583835719547716,0.10509564076074945,0.021899841984930907,0.0846125947462834,0.01513259539109229,5.590234104275406e-11,1.766877116245815e-06,0.0011003467162584706
